СКРАБ	["109170-N", "1254-N"]	['КОСМЕТИЧЕСКОЕ СРЕДСТВО', 'ПАРФЮМЕРНО-КОСМЕТИЧЕСКИЕ ТОВАРЫ']
СКУЛЬПТУРКА	["4908-N", "4741-N"]	['ПРОИЗВЕДЕНИЕ ИЗОБРАЗИТЕЛЬНОГО ИСКУССТВА', 'СКУЛЬПТУРНОЕ ПРОИЗВЕДЕНИЕ']
СЛЕПЕНЬ	["4203-N", "122221-N", "133570-N", "5654-N", "122222-N"]	['ВРЕДНОЕ НАСЕКОМОЕ', 'КРОВОСОСУЩЕЕ НАСЕКОМОЕ', 'ДВУКРЫЛОЕ НАСЕКОМОЕ', 'ГНУС', 'КРОВОСОС']
СЛИЗНЯК	["113347-N", "5579-N", "144174-N", "146129-N", "4202-N"]	['БЕСПОЗВОНОЧНОЕ ЖИВОТНОЕ', 'МОЛЛЮСК', 'ЖИВОТНОЕ', 'ВРЕДНЫЙ ОРГАНИЗМ', 'ВРЕДИТЕЛЬ РАСТЕНИЙ']
СЛОВЕСНИК	["1601-N", "1596-N"]	['ШКОЛЬНЫЙ УЧИТЕЛЬ', 'ПЕДАГОГИЧЕСКИЙ РАБОТНИК']
СЛЮДА	["3417-N", "109916-N"]	['МИНЕРАЛ', 'ПРИРОДНЫЙ СИЛИКАТ']
СМАЛЬТА	["137243-N", "109873-N"]	['СТЕКЛЯННОЕ ИЗДЕЛИЕ', 'ИЗДЕЛИЕ']
СНЕТОК	["9746-N", "502-N"]	['ПРЕСНОВОДНАЯ РЫБА', 'РЫБА']
СНОУКАЙТИНГ	["8138-N", "147123-N", "9844-N"]	['ВИД СПОРТА', 'ЭКСТРЕМАЛЬНЫЕ ВИДЫ СПОРТА', 'ЗИМНИЕ ВИДЫ СПОРТА']
СОБОРОВАНИЕ	["7552-N", "129246-N", "8031-N"]	['РЕЛИГИОЗНЫЙ ОБРЯД', 'ЦЕРКОВНОЕ ТАИНСТВО', 'ХРИСТИАНСКИЙ РЕЛИГИОЗНЫЙ ОБРЯД']
СОЗЕРЦАТЕЛЬ	["107483-N", "107001-N"]	['НАБЛЮДАТЕЛЬ', 'ОЧЕВИДЕЦ']
СОЛЕВАРНЯ	["3913-N", "57-N"]	['ПРЕДПРИЯТИЕ ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ', 'ПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ']
СОЛОНКА	["2513-N", "126833-N"]	['ПОСУДА', 'СТОЛОВАЯ ПОСУДА']
СОННИК	["3790-N", "149240-N", "2966-N"]	['КНИГА (ИЗДАНИЕ)', 'НЕПЕРИОДИЧЕСКИЕ ИЗДАНИЯ', 'ТЕКСТ']
СОРОКОНОЖКА	["113347-N", "107850-N"]	['БЕСПОЗВОНОЧНОЕ ЖИВОТНОЕ', 'ЧЛЕНИСТОНОГОЕ']
СОСНЯК	["9703-N", "258-N", "109104-N"]	['ХВОЙНЫЙ ЛЕС', 'ЛЕСНОЙ МАССИВ', 'РОЩА']
СОУЛ	["108333-N", "143709-N"]	['СТИЛЬ В ИСКУССТВЕ', 'МУЗЫКАЛЬНЫЙ СТИЛЬ']
СПАЗМОЛИТИК	["1068-N", "6514-N", "147742-N", "1067-N"]	['МЕДИЦИНСКАЯ ПРОДУКЦИЯ', 'ЛЕЧЕБНОЕ СРЕДСТВО', 'АПТЕЧНАЯ ПРОДУКЦИЯ', 'МЕДИКАМЕНТ']
СПЛАВЩИК	["110125-N", "2550-N"]	['РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА', 'РАБОТНИК']
СПРАВОРОСС	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
СПРАВОРОСС	["125085-N", "6629-N"]	['ЧЛЕН ОРГАНИЗАЦИИ', 'ЧЛЕН ПАРТИИ']
СТАГФЛЯЦИЯ	["143193-N", "137916-N", "149862-N"]	['ЭКОНОМИЧЕСКОЕ ПОЛОЖЕНИЕ', 'ЗАСТОЙ В РАЗВИТИИ', 'ЭКОНОМИЧЕСКАЯ СТАГНАЦИЯ']
СТАГФЛЯЦИЯ	["2123-N", "126555-N"]	['ЭКОНОМИЧЕСКИЙ КРИЗИС', 'КРИЗИС, КРИЗИСНОЕ ЯВЛЕНИЕ']
СТАТОР	["107496-N", "106553-N", "106509-N"]	['ДЕТАЛЬ УСТРОЙСТВА', 'ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'СОСТАВНАЯ ЧАСТЬ']
СТЕКОЛЬЩИК	["110125-N", "2550-N"]	['РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА', 'РАБОТНИК']
СТЕП	["1457-N", "108179-N"]	['ХОРЕОГРАФИЧЕСКОЕ ИСКУССТВО', 'ТАНЕЦ']
СТЕЧКИН	["2783-N", "8516-N", "142521-N"]	['ПИСТОЛЕТ', 'АВТОМАТИЧЕСКОЕ ОРУЖИЕ', 'ПИСТОЛЕТ-ПУЛЕМЕТ']
СТИНГЕР	["7491-N", "7469-N", "4824-N", "7470-N"]	['РАКЕТНАЯ УСТАНОВКА', 'КОМПЛЕКС ПВО', 'ЗЕНИТНОЕ ВООРУЖЕНИЕ', 'ЗЕНИТНО-РАКЕТНЫЙ КОМПЛЕКС']
СТОИЦИЗМ	["121514-N", "119563-N", "132973-N"]	['УЧЕНИЕ (СОВОКУПНОСТЬ ТЕОРЕТИЧ. ПОЛОЖЕНИЙ)', 'МИРОВОЗЗРЕНИЕ', 'ФИЛОСОФСКОЕ УЧЕНИЕ']
СТРАТИФИКАЦИЯ	["139989-N", "5944-N", "121336-N"]	['СОЦИАЛЬНЫЙ ПРОЦЕСС', 'СОЦИАЛЬНАЯ ДИФФЕРЕНЦИАЦИЯ НАСЕЛЕНИЯ', 'ЧЛЕНИТЬСЯ']
СТРИП	["145804-N", "457-N"]	['ДЕНЕЖНАЯ ЦЕННАЯ БУМАГА', 'ЦЕННАЯ БУМАГА']
СТРОЙБАТ	["124282-N", "790-N"]	['ВООРУЖЕННОЕ ФОРМИРОВАНИЕ', 'ВОИНСКОЕ ПОДРАЗДЕЛЕНИЕ']
СТЯЖАТЕЛЬ	["111285-N", "111212-N", "150507-N"]	['ЖАДНЫЙ ЧЕЛОВЕК', 'ПЛОХОЙ ЧЕЛОВЕК', 'ЧЕЛОВЕК ПО ХАРАКТЕРУ']
СУКА	["4453-N", "4454-N", "934-N"]	['ДОМАШНЕЕ ЖИВОТНОЕ', 'СОБАКА', 'МЛЕКОПИТАЮЩЕЕ']
СУКА	["107861-N"]	['САМКА (ЖИВОТНОЕ)']
СУПЕРЛУНИЕ	["128005-N", "111-N"]	['КОСМИЧЕСКОЕ ЯВЛЕНИЕ', 'ПРИРОДНОЕ ЯВЛЕНИЕ']
СУПИНАТОР	["110289-N", "114513-N", "152751-N"]	['ПОДСТИЛКА (ПОДКЛАДКА)', 'СТЕЛЬКА', 'ДЕТАЛЬ ОБУВИ']
СУРЕПИЦА	["4057-N", "146236-N", "350-N"]	['ТЕХНИЧЕСКАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ КУЛЬТУРА', 'ПИЩЕВОЕ СЫРЬЕ', 'МАСЛИЧНАЯ КУЛЬТУРА']
СУРЕПИЦА	["144172-N", "4789-N"]	['РАСТЕНИЕ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
СУСПЕНЗИЯ	["109704-N", "115242-N"]	['СМЕСЬ (ВЕЩЕСТВО)', 'ВЗВЕСЬ']
СУСПЕНЗИЯ	["3675-N"]	['ЖИДКОСТЬ']
СУТЯЖНИЧЕСТВО	["112996-N", "112995-N"]	['ПРИСТРАСТИЕ (СИЛЬНАЯ СКЛОННОСТЬ)', 'СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)']
СФИНКС	["115936-N"]	['ПОРОДА ЖИВОТНЫХ']
СФИНКС	["128752-N", "121129-N", "128751-N"]	['СКАЗОЧНОЕ ЧУДОВИЩЕ', 'УРОД, СТРАШИЛИЩЕ', 'СКАЗОЧНОЕ ЖИВОТНОЕ']
СФИНКС	["4453-N", "110841-N", "6804-N"]	['ДОМАШНЕЕ ЖИВОТНОЕ', 'КОШАЧЬИ', 'КОШКА']
СХОДНИ	["118265-N", "107176-N"]	['МОСТКИ (НАСТИЛ)', 'НАСТИЛ (ПОКРЫТИЕ)']
СЫРОВАР	["129959-N", "10029-N"]	['РАБОТНИК ПРОМЫШЛЕННОСТИ', 'РАБОТНИК ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ']
СЫРОДЕЛИЕ	["106493-N", "106495-N"]	['СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)', 'ИЗГОТОВИТЬ, ВЫРАБОТАТЬ']
СЫРОДЕЛИЕ	["146401-N", "146166-N"]	['ПЕРЕРАБОТКА ПИЩЕВОГО СЫРЬЯ', 'ПЕРЕРАБОТКА МОЛОКА']
ТАБАКОВОДСТВО	["5903-N", "322-N"]	['ПОЛЕВОДСТВО', 'РАСТЕНИЕВОДСТВО']
ТАЙМЕНЬ	["6375-N", "4932-N"]	['АНАДРОМНЫЕ РЫБЫ', 'ЛОСОСЕВЫЕ РЫБЫ']
ТАКСИДЕРМИСТ	["2550-N", "111238-N"]	['РАБОТНИК', 'МАСТЕР (КВАЛИФИЦИРОВАННЫЙ РАБОТНИК)']
ТАЛЬ	["2316-N", "106555-N", "2320-N"]	['ТРАНСПОРТНОЕ ОБОРУДОВАНИЕ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО', 'ПОДЪЕМНО-ТРАНСПОРТНОЕ ОБОРУДОВАНИЕ']
ТАНКОСТРОЕНИЕ	["467-N", "145162-N", "1689-N"]	['ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО', 'ВОЕННОЕ ПРОИЗВОДСТВО', 'ПРОИЗВОДСТВО ВООРУЖЕНИЙ']
ТАРАНТЕЛЛА	["108179-N", "1448-N", "8082-N"]	['ТАНЕЦ', 'НАРОДНОЕ ТВОРЧЕСТВО', 'НАРОДНЫЙ ТАНЕЦ']
ТАТУАЖ	["107182-N", "121549-N"]	['ИЗОБРАЖЕНИЕ (РЕЗУЛЬТАТ)', 'ТАТУИРОВКА (ВЫТАТУИРОВАННЫЙ УЗОР)']
ТВИТ	["107257-N", "112114-N", "154750-N"]	['ВЫСКАЗЫВАНИЕ (ТО, ЧТО ВЫСКАЗАНО)', 'ЗАПИСЬ (ТО, ЧТО ЗАПИСАНО)', 'ПОСТ В БЛОГЕ']
ТЕЗОИМЕНИТСТВО	["120448-N", "112880-N"]	['ИМЕНИНЫ', 'ХРИСТИАНСКИЙ ПРАЗДНИК']
ТЕЛЕКИНЕЗ	["135691-N", "143955-N", "106915-N"]	['ЭКСТРАСЕНСОРНОЕ ВОСПРИЯТИЕ', 'ПАРАНОРМАЛЬНОЕ ЯВЛЕНИЕ', 'ОЩУЩАТЬ, ВОСПРИНИМАТЬ']
ТЕЛЕСА	["150414-N", "107728-N"]	['БИОЛОГИЧЕСКАЯ СУЩНОСТЬ', 'ТЕЛО ЧЕЛОВЕКА, ЖИВОТНОГО']
ТЕЛЕТРАП	["106451-N", "107091-N"]	['МЕСТО В ПРОСТРАНСТВЕ', 'ПРОХОД, МЕСТО ПРОХОДА']
ТЕРМИТ	["4609-N", "107850-N"]	['НАСЕКОМОЕ', 'ЧЛЕНИСТОНОГОЕ']
ТЕРРАКОТА	["6399-N", "109873-N"]	['КЕРАМИЧЕСКОЕ ИЗДЕЛИЕ', 'ИЗДЕЛИЕ']
ТЕФТЕЛИ	["108890-N", "107778-N"]	['ЕДА, ПИЩА', 'КУШАНЬЕ']
ТИПИЗАЦИЯ	["118456-N", "107129-N", "120139-N"]	['ПОДРАЗДЕЛИТЬ', 'СИСТЕМАТИЗИРОВАТЬ', 'КЛАССИФИЦИРОВАТЬ']
ТИРЕОТОКСИКОЗ	["9533-N", "616-N"]	['ЭНДОКРИННОЕ ЗАБОЛЕВАНИЕ', 'БОЛЕЗНЬ']
ТОЙОТА	["130434-N", "154-N"]	['АВТОМОБИЛЬ ИНОСТРАННОЙ МАРКИ', 'АВТОМОБИЛЬ']
ТОЙОТА	["8217-N", "138593-N"]	['ТОРГОВАЯ МАРКА', 'МАРКА АВТОМОБИЛЯ']
ТОЛЬ	["133030-N", "123606-N"]	['РУЛОННЫЙ МАТЕРИАЛ', 'РУЛОН']
ТОЛЬ	["5503-N", "132508-N"]	['КРОВЕЛЬНЫЙ МАТЕРИАЛ', 'МЯГКИЙ КРОВЕЛЬНЫЙ МАТЕРИАЛ']
ТОПОРИЩЕ	["113344-N", "116485-N"]	['РУКОЯТКА ОРУЖИЯ, ИНСТРУМЕНТА', 'ЧЕРЕНОК (РУКОЯТКА)']
ТОРПЕДОНОСЕЦ	["112160-N", "7378-N"]	['БОЕВОЙ САМОЛЕТ', 'БОМБАРДИРОВЩИК']
ТОРПЕДОНОСЕЦ	["148328-N"]	['ВОЕННЫЙ КАТЕР']
ТОРПЕДОНОСЕЦ	["146000-N", "6615-N", "7832-N", "7577-N"]	['БОЕВОЙ КОРАБЛЬ', 'НАДВОДНОЕ СУДНО', 'ПРОТИВОЛОДОЧНЫЙ КОРАБЛЬ', 'ПРОТИВОЛОДОЧНЫЕ СРЕДСТВА']
ТОЧМАШ	["516-N", "469-N"]	['ПРИБОРОСТРОИТЕЛЬНАЯ ПРОМЫШЛЕННОСТЬ', 'МАШИНОСТРОЕНИЕ']
ТРАВЕСТИ	["125003-N", "125002-N"]	['АМПЛУА АКТЕРА', 'АКТЕРСКАЯ РОЛЬ']
ТРАНЗИТНИК	["113128-N", "176-N"]	['ПУТЕШЕСТВЕННИК', 'ПАССАЖИР']
ТРАНСИВЕР	["510-N", "149201-N"]	['ЭЛЕКТРОННОЕ ОБОРУДОВАНИЕ', 'ИНЖЕНЕРНОЕ ОБОРУДОВАНИЕ']
ТРАХОМА	["2046-N", "1054-N"]	['ВИРУСНАЯ БОЛЕЗНЬ', 'ИНФЕКЦИОННАЯ БОЛЕЗНЬ']
ТРАХОМА	["124150-N", "6961-N", "616-N"]	['ГЛАЗНАЯ БОЛЕЗНЬ', 'НАРУШЕНИЕ ЗРЕНИЯ', 'БОЛЕЗНЬ']
ТРЕПАК	["108179-N", "1448-N", "8082-N"]	['ТАНЕЦ', 'НАРОДНОЕ ТВОРЧЕСТВО', 'НАРОДНЫЙ ТАНЕЦ']
ТРИГОНОМЕТРИЯ	["20-N", "31-N"]	['НАУКА', 'МАТЕМАТИЧЕСКИЕ НАУКИ']
ТРИТИЙ	["6015-N", "9344-N"]	['ИЗОТОП', 'АТОМ']
ТРИТИЙ	["903-N", "131273-N", "461-N"]	['ВОДОРОД', 'НЕМЕТАЛЛЫ', 'ГАЗООБРАЗНОЕ ВЕЩЕСТВО']
ТРОЕБОРЕЦ	["1626-N", "150555-N"]	['СПОРТСМЕН', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
ТРОПОСФЕРА	["152745-N", "107193-N"]	['СЛОЙ АТМОСФЕРЫ', 'СЛОЙ (ПЛОСКАЯ ЧАСТЬ)']
ТРЮМО	["9059-N", "110968-N", "130019-N", "146828-N", "1253-N", "106554-N"]	['ПРОДУКЦИЯ ДЕРЕВООБРАБОТКИ', 'ЗЕРКАЛО (ПРЕДМЕТ)', 'НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ', 'ПРЕДМЕТ ИНТЕРЬЕРА', 'МЕБЕЛЬ', 'ПРЕДМЕТ, ВЕЩЬ']
ТУЖУРКА	["4024-N", "108048-N"]	['ВЕРХНЯЯ ОДЕЖДА', 'КУРТКА']
ТУТОВНИК	["988-N", "144309-N", "107956-N"]	['ДРЕВЕСНОЕ РАСТЕНИЕ', 'ПЛОДОВО-ЯГОДНАЯ КУЛЬТУРА', 'ПЛОДОВОЕ ДЕРЕВО']
ТУТОВНИК	["107871-N", "107842-N", "144341-N"]	['ПЛОД РАСТЕНИЯ', 'ЯГОДА', 'ПЛОДОВО-ЯГОДНАЯ ПРОДУКЦИЯ']
ТХЭКВОНДИСТ	["1626-N", "112758-N"]	['СПОРТСМЕН', 'БОРЕЦ (СПОРТСМЕН)']
ТЮЛЬКА	["9144-N", "5973-N"]	['МОРСКАЯ РЫБА', 'СЕЛЬДЬ']
УКЛАДЧИК	["106553-N", "106555-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО']
УКЛАДЧИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
УКЛАДЧИК	["2550-N"]	['РАБОТНИК']
УКОС	["2116-N", "2704-N"]	['ЭКОНОМИЧЕСКИЙ ПОКАЗАТЕЛЬ', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОКАЗАТЕЛЬ']
УНИАТ	["4544-N", "4474-N"]	['ХРИСТИАНИН', 'ВЕРУЮЩИЙ']
УРЮК	["7519-N", "141032-N", "368-N", "4681-N"]	['СУХОФРУКТ', 'СУШЕНЫЕ ПРОДУКТЫ', 'ПРОДУКТЫ ПИТАНИЯ', 'ПЛОДООВОЩНАЯ ПРОДУКЦИЯ']
ФАКТОРИНГ	["1317-N", "135045-N"]	['ФИНАНСОВАЯ ОПЕРАЦИЯ', 'ОПЕРАЦИЯ (ОТДЕЛЬНОЕ ДЕЙСТВИЕ)']
ФАКТОРИНГ	["1245-N", "149747-N", "133204-N", "7064-N"]	['ПОСРЕДНИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ', 'ФИНАНСОВЫЕ УСЛУГИ', 'ФИНАНСОВОЕ ПОСРЕДНИЧЕСТВО', 'ПРЕДОСТАВЛЕНИЕ УСЛУГ']
ФАКТОРИНГ	["150775-N", "1322-N"]	['ФОРМЫ КРЕДИТОВ', 'КРЕДИТ (ПРЕДОСТАВЛЕНИЕ В ДОЛГ)']
ФАМИЛЬЯРНОСТЬ	["118974-N", "118973-N"]	['РАЗВЯЗНЫЙ', 'БЕСЦЕРЕМОННЫЙ']
ФАМИЛЬЯРНОСТЬ	["119340-N", "125284-N"]	['НЕПРИНУЖДЕННЫЙ', 'НАТУРАЛЬНЫЙ, ЕСТЕСТВЕННЫЙ, НЕПРИТВОРНЫЙ']
ФАСТБЭК	["126573-N", "107072-N"]	['КУЗОВ АВТОМОБИЛЯ', 'КОРПУС ИЗДЕЛИЯ']
ФЕДЕРАЛИЗАЦИЯ	["601-N", "7936-N", "1473-N"]	['ГОСУДАРСТВЕННАЯ ПОЛИТИКА', 'РЕФОРМА', 'ПОЛИТИЧЕСКАЯ РЕФОРМА']
ФЕЛЬЕТОНИСТ	["2720-N", "110436-N", "1578-N"]	['АВТОР', 'САТИРИК', 'ПИСАТЕЛЬ']
ФЕНИЛКЕТОНУРИЯ	["9533-N", "111475-N", "136609-N"]	['ЭНДОКРИННОЕ ЗАБОЛЕВАНИЕ', 'НАРУШЕНИЕ ОБМЕНА ВЕЩЕСТВ', 'ДИСФУНКЦИЯ ОРГАНОВ']
ФЕНИЛКЕТОНУРИЯ	["5802-N", "141543-N"]	['УМСТВЕННАЯ ОТСТАЛОСТЬ', 'СЛАБОУМИЕ']
ФЕНИЛКЕТОНУРИЯ	["8658-N", "6481-N"]	['НАСЛЕДСТВЕННОЕ ЗАБОЛЕВАНИЕ', 'ВРОЖДЕННОЕ ЗАБОЛЕВАНИЕ']
ФИАНИТ	["109626-N", "109627-N"]	['КРИСТАЛЛ', 'ТВЕРДОЕ ТЕЛО']
ФИАНИТ	["6232-N", "919-N"]	['ХИМИЧЕСКАЯ ПРОДУКЦИЯ', 'СИНТЕТИЧЕСКИЕ МАТЕРИАЛЫ']
ФИЗТЕХ	["1618-N", "2041-N", "113986-N", "133870-N", "764-N"]	['УНИВЕРСИТЕТ', 'БЮДЖЕТНАЯ ОРГАНИЗАЦИЯ', 'УЧЕБНЫЙ ИНСТИТУТ', 'ГОСУДАРСТВЕННОЕ ВЫСШЕЕ УЧЕБНОЕ ЗАВЕДЕНИЕ', 'ВЫСШЕЕ УЧЕБНОЕ ЗАВЕДЕНИЕ']
ФИНВАЛ	["5062-N", "5122-N"]	['КИТ', 'МОРСКОЕ МЛЕКОПИТАЮЩЕЕ']
ФИСКАЛИЗАЦИЯ	["152808-N", "114786-N", "124842-N"]	['ФИКСИРОВАТЬ НА БУМАГЕ, ИЗОБРАЖЕНИИ', 'ВНЕСТИ (ВКЛЮЧИТЬ, ДОБАВИТЬ)', 'ЗАПИСАТЬ, ВНЕСТИ В СПИСОК']
ФИТОФТОРА	["116866-N", "616-N"]	['БОЛЕЗНЬ РАСТЕНИЙ', 'БОЛЕЗНЬ']
ФЛЕГМАТИК	["2149-N", "150507-N"]	['ЧЕЛОВЕК', 'ЧЕЛОВЕК ПО ХАРАКТЕРУ']
ФЛОКС	["965-N"]	['ЦВЕТКОВОЕ РАСТЕНИЕ']
ФЛОКС	["6862-N", "4789-N"]	['МНОГОЛЕТНИЕ ТРАВЫ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
ФЛОКС	["6883-N"]	['ДЕКОРАТИВНАЯ КУЛЬТУРА']
ФЛУКТУАЦИЯ	["106587-N", "118072-N", "107513-N", "119796-N"]	['ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'СДВИНУТЬСЯ С МЕСТА', 'КОЛЕБАТЕЛЬНОЕ ДВИЖЕНИЕ', 'ОТКЛОНИТЬСЯ, СМЕСТИТЬСЯ В СТОРОНУ']
ФОКСТЕРЬЕР	["7678-N", "4454-N", "108524-N"]	['ОХОТНИЧЬЯ СОБАКА', 'СОБАКА', 'ТЕРЬЕР']
ФОРЗАЦ	["113869-N", "111708-N"]	['СТРАНИЦА КНИГИ, ТЕТРАДИ', 'ЛИСТ БУМАГИ']
ФОРМОВАНИЕ	["106493-N", "106495-N"]	['СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)', 'ИЗГОТОВИТЬ, ВЫРАБОТАТЬ']
ФОРМОВАНИЕ	["106631-N"]	['ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ']
ФОРУМЧАНИН	["106498-N", "136237-N"]	['ПОЛЬЗОВАТЕЛЬ', 'ПОЛЬЗОВАТЕЛЬ ИНТЕРНЕТА']
ФОСФОГИПС	["139406-N", "10108-N"]	['ГИПСОВЫЕ МАТЕРИАЛЫ', 'НЕОРГАНИЧЕСКОЕ ВЕЩЕСТВО']
ФОСФОГИПС	["152944-N", "106507-N"]	['ПОБОЧНЫЙ ПРОДУКТ', 'ПРОДУКТ ПРОИЗВОДСТВА']
ФРАМУГА	["121286-N", "121448-N"]	['ФОРТОЧКА', 'ДВЕРЦА (СТВОРКА)']
ФРЕКИНГ	["149096-N", "112640-N"]	['НЕФТЕГАЗОВАЯ ДОБЫЧА', 'ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ']
ФРИСТАЙЛЕР	["1626-N", "111211-N", "113437-N"]	['СПОРТСМЕН', 'ЛЫЖНИК', 'ГОРНОЛЫЖНИК']
ФТОРИРОВАНИЕ	["139819-N", "111983-N", "115570-N"]	['НАСЫТИТЬ (УВЕЛИЧИТЬ КОНЦЕНТРАЦИЮ)', 'ДОБАВИТЬ', 'ОБОГАЩЕНИЕ МАТЕРИАЛА, ПРОДУКТА']
ФУЗАРИОЗ	["116866-N", "616-N"]	['БОЛЕЗНЬ РАСТЕНИЙ', 'БОЛЕЗНЬ']
ФУНКЦИОНАЛИЗМ	["8053-N"]	['НАУЧНАЯ ШКОЛА']
ФУНКЦИОНАЛИЗМ	["108333-N", "135498-N"]	['СТИЛЬ В ИСКУССТВЕ', 'АРХИТЕКТУРНЫЙ СТИЛЬ']
ФЭНТЕЗИ	["113457-N", "2155-N"]	['ФАНТАСТИКА (ЛИТЕРАТУРНОЕ ПРОИЗВЕДЕНИЕ)', 'ХУДОЖЕСТВЕННАЯ ЛИТЕРАТУРА']
ХАЛЯЛЬ	["107692-N", "107138-N", "107175-N"]	['ДАТЬ ВОЗМОЖНОСТЬ, ПОЗВОЛИТЬ', 'СОГЛАСИТЬСЯ, ДАТЬ СОГЛАСИЕ', 'РАЗРЕШИТЬ, ПОЗВОЛИТЬ']
ХАРЧО	["107778-N", "6022-N"]	['КУШАНЬЕ', 'СУП']
ХЕК	["9355-N", "9144-N", "502-N"]	['МОРСКОЕ ЖИВОТНОЕ', 'МОРСКАЯ РЫБА', 'РЫБА']
ХИМЛАБОРАТОРИЯ	["141205-N", "115143-N"]	['СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ', 'ЛАБОРАТОРИЯ (ИССЛЕДОВАТЕЛЬСКОЕ УЧРЕЖДЕНИЕ,ОТДЕЛ)']
ХИНА	["107267-N", "820-N", "135809-N", "5992-N"]	['ПОРОШОК', 'ВЕЩЕСТВО', 'АЛКАЛОИДЫ (ОРГАНИЧЕСКИЕ ВЕЩЕСТВА)', 'ОРГАНИЧЕСКОЕ ВЕЩЕСТВО']
ХЛАМИДИОЗ	["131263-N", "1054-N"]	['ЗАБОЛЕВАНИЕ, ПЕРЕДАВАЕМОЕ ПОЛОВЫМ ПУТЕМ', 'ИНФЕКЦИОННАЯ БОЛЕЗНЬ']
ХЛАМИДИОЗ	["131266-N", "10209-N", "616-N", "146540-N"]	['БОЛЕЗНИ МОЧЕПОЛОВОЙ СИСТЕМЫ', 'ГИНЕКОЛОГИЧЕСКАЯ ПАТОЛОГИЯ', 'БОЛЕЗНЬ', 'ЖЕНСКАЯ БОЛЕЗНЬ']
ХЛОПУШКА	["106553-N", "1320-N", "106555-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ОБОРУДОВАНИЕ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО']
ХЛОПУШКА	["107309-N", "137992-N"]	['ПЛАСТИНА', 'ТАБЛИЧКА С НАДПИСЬЮ']
ХЛОРИРОВАНИЕ	["144157-N", "9880-N", "1052-N"]	['ОЧИСТКА ОТ ВРЕДНЫХ ВЕЩЕСТВ', 'ДЕЗИНФЕКЦИЯ', 'САНИТАРНАЯ ОБРАБОТКА']
ХМЕЛЕВОДСТВО	["5903-N", "322-N"]	['ПОЛЕВОДСТВО', 'РАСТЕНИЕВОДСТВО']
ХОЛЕРИК	["2149-N", "150507-N"]	['ЧЕЛОВЕК', 'ЧЕЛОВЕК ПО ХАРАКТЕРУ']
ХРУЩ	["4609-N", "107768-N"]	['НАСЕКОМОЕ', 'ЖУК (НАСЕКОМОЕ)']
ХРУЩ	["146129-N", "144174-N", "4202-N"]	['ВРЕДНЫЙ ОРГАНИЗМ', 'ЖИВОТНОЕ', 'ВРЕДИТЕЛЬ РАСТЕНИЙ']
ХУТОРЯНИН	["1923-N", "369-N"]	['СЕЛЬСКОЕ НАСЕЛЕНИЕ', 'НАСЕЛЕНИЕ']
ЦЕЛЕУКАЗАТЕЛЬ	["107496-N", "8022-N"]	['ДЕТАЛЬ УСТРОЙСТВА', 'ПРИЦЕЛ']
ЦЕНТРОВКА	["106709-N", "106710-N"]	['УЗНАТЬ, ПОЛУЧИТЬ СВЕДЕНИЯ', 'ОПРЕДЕЛИТЬ, ВЫЯСНИТЬ']
ЦЕРЕМОНИЙМЕЙСТЕР	["138167-N", "128478-N", "2550-N", "152714-N", "126058-N", "123594-N", "2149-N"]	['СУБЪЕКТ ДЕЯТЕЛЬНОСТИ', 'ШОУМЕН', 'РАБОТНИК', 'ЧЕЛОВЕК ПО РОЛИ', 'ВЕДУЩИЙ МЕРОПРИЯТИЯ', 'РАСПОРЯДИТЕЛЬ', 'ЧЕЛОВЕК']
